date,PM10,PM2_5
2022-04-17 02:32:03,11.0,2.9
2022-04-17 02:33:03,8.5,2.7
2022-04-17 02:34:03,8.1,2.4
2022-04-17 02:35:03,9.0,2.8
2022-04-17 02:36:03,9.0,2.6
2022-04-17 02:37:03,8.4,2.5
2022-04-17 02:38:03,8.4,2.8
2022-04-17 02:39:02,9.9,2.9
2022-04-17 02:40:02,8.7,2.7
2022-04-17 02:41:03,8.0,2.4
2022-04-17 02:42:03,9.4,2.7
2022-04-17 02:43:03,9.5,2.8
2022-04-17 02:44:03,8.6,2.8
2022-04-17 02:45:03,9.1,2.7
2022-04-17 02:46:03,8.7,2.6
2022-04-17 02:47:03,9.0,2.8
2022-04-17 02:48:03,8.2,2.7
2022-04-17 02:49:03,8.4,2.6
2022-04-17 02:50:03,9.5,2.6
2022-04-17 02:51:03,10.0,2.9
2022-04-17 02:52:03,9.6,2.8
2022-04-17 02:53:03,8.7,2.9
2022-04-17 02:54:03,8.3,2.5
2022-04-17 02:55:03,8.5,2.7
2022-04-17 02:56:03,8.9,2.7
2022-04-17 02:57:03,8.7,2.5
2022-04-17 02:58:03,8.1,2.7
2022-04-17 02:59:03,8.6,2.5
2022-04-17 03:00:03,9.1,2.5
2022-04-17 03:01:03,9.5,2.8
2022-04-17 03:02:03,8.8,2.7
2022-04-17 03:03:03,11.5,2.9
2022-04-17 03:04:03,8.4,2.4
2022-04-17 03:05:02,7.8,2.6
2022-04-17 03:06:02,9.1,2.6
2022-04-17 03:07:02,8.5,2.7
2022-04-17 03:08:03,7.5,2.5
2022-04-17 03:09:03,8.7,2.5
2022-04-17 03:10:03,8.4,2.7
2022-04-17 03:11:03,8.0,2.4
2022-04-17 03:12:03,8.5,2.5
2022-04-17 03:13:03,8.4,2.6
2022-04-17 03:14:03,7.9,2.3
2022-04-17 03:15:03,10.7,2.8
2022-04-17 03:16:03,11.5,2.6
2022-04-17 03:17:03,7.7,2.6
2022-04-17 03:18:03,7.1,2.5
2022-04-17 03:19:03,7.2,2.5
2022-04-17 03:20:03,7.9,2.5
2022-04-17 03:21:03,8.3,2.6
2022-04-17 03:22:03,7.5,2.4
2022-04-17 03:23:03,7.3,2.4
2022-04-17 03:24:03,7.5,2.2
2022-04-17 03:25:03,9.7,2.4
2022-04-17 03:26:03,7.7,2.6
2022-04-17 03:27:03,7.3,2.4
2022-04-17 03:28:03,9.7,2.5
2022-04-17 03:29:03,8.1,2.5
2022-04-17 03:30:03,9.1,2.5
2022-04-17 03:31:03,9.1,2.5
2022-04-17 03:32:03,8.1,2.4
2022-04-17 03:33:03,7.5,2.4
2022-04-17 03:34:02,7.9,2.6
2022-04-17 03:35:02,9.3,2.5
2022-04-17 03:36:03,7.4,2.2
2022-04-17 03:37:03,9.6,2.7
2022-04-17 03:38:03,8.7,2.5
2022-04-17 03:39:03,8.3,2.4
2022-04-17 03:40:03,8.8,2.2
2022-04-17 03:41:03,8.8,2.5
2022-04-17 03:42:03,7.5,2.3
2022-04-17 03:43:03,7.3,2.3
2022-04-17 03:44:03,8.6,2.6
2022-04-17 03:45:03,7.7,2.7
2022-04-17 03:46:03,9.0,2.5
2022-04-17 03:47:03,9.5,2.5
2022-04-17 03:48:03,7.6,2.4
2022-04-17 03:49:03,8.2,2.5
2022-04-17 03:50:03,7.8,2.2
2022-04-17 03:51:03,8.8,2.5
2022-04-17 03:52:03,10.5,2.6
2022-04-17 03:53:03,7.5,2.4
2022-04-17 03:54:03,7.9,2.4
2022-04-17 03:55:03,8.1,2.6
2022-04-17 03:56:03,7.5,2.4
2022-04-17 03:57:03,8.8,2.6
2022-04-17 03:58:03,7.9,2.5
2022-04-17 03:59:03,7.8,2.5
2022-04-17 04:00:03,7.2,2.3
2022-04-17 04:01:03,7.9,2.5
2022-04-17 04:02:03,11.5,2.6
2022-04-17 04:03:03,8.0,2.5
2022-04-17 04:04:02,8.1,2.6
2022-04-17 04:05:02,8.5,2.5
2022-04-17 04:06:03,8.4,2.4
2022-04-17 04:07:03,8.2,2.3
2022-04-17 04:08:03,8.5,2.4
2022-04-17 04:09:03,9.4,2.5
2022-04-17 04:10:03,7.7,2.4
2022-04-17 04:11:03,10.4,2.6
2022-04-17 04:12:03,8.9,2.5
2022-04-17 04:13:03,8.3,2.4
2022-04-17 04:14:03,9.2,2.5
2022-04-17 04:15:03,10.1,2.5
2022-04-17 04:16:03,7.8,2.4
2022-04-17 04:17:03,8.2,2.6
2022-04-17 04:18:03,8.0,2.5
2022-04-17 04:19:03,8.8,2.5
2022-04-17 04:20:03,8.2,2.6
2022-04-17 04:21:03,9.4,2.5
2022-04-17 04:22:03,8.1,2.4
2022-04-17 04:23:03,8.0,2.4
2022-04-17 04:24:03,8.7,2.3
2022-04-17 04:25:03,8.2,2.4
2022-04-17 04:26:03,7.6,2.4
2022-04-17 04:27:03,7.8,2.4
2022-04-17 04:28:03,8.8,2.5
2022-04-17 04:29:03,8.2,2.5
2022-04-17 04:30:03,8.5,2.3
2022-04-17 04:31:03,9.1,2.4
2022-04-17 04:32:03,7.8,2.3
2022-04-17 04:33:03,7.9,2.3
2022-04-17 04:34:03,10.5,2.6
2022-04-17 04:35:03,8.6,2.5
2022-04-17 04:36:03,9.2,2.4
2022-04-17 04:37:03,8.3,2.3
2022-04-17 04:38:02,8.2,2.4
2022-04-17 04:39:02,10.2,2.4
2022-04-17 04:40:02,8.3,2.4
2022-04-17 04:41:02,8.9,2.5
2022-04-17 04:42:03,7.8,2.4
2022-04-17 04:43:03,9.5,2.4
2022-04-17 04:44:03,7.7,2.4
2022-04-17 04:45:03,8.9,2.5
2022-04-17 04:46:03,7.3,2.3
2022-04-17 04:47:03,8.2,2.5
2022-04-17 04:48:03,9.1,2.5
2022-04-17 04:49:03,8.8,2.5
2022-04-17 04:50:03,9.7,2.8
2022-04-17 04:51:03,8.7,2.5
2022-04-17 04:52:03,8.1,2.6
2022-04-17 04:53:03,8.3,2.5
2022-04-17 04:54:03,10.3,3.0
2022-04-17 04:55:03,8.8,2.5
2022-04-17 04:56:03,8.7,2.4
2022-04-17 04:57:03,8.4,2.5
2022-04-17 04:58:03,10.0,2.7
2022-04-17 04:59:03,8.4,2.5
2022-04-17 05:00:03,9.4,2.4
2022-04-17 05:01:03,9.7,2.4
2022-04-17 05:02:03,7.7,2.3
2022-04-17 05:03:03,8.1,2.4
2022-04-17 05:04:03,9.8,2.6
2022-04-17 05:05:03,8.3,2.5
2022-04-17 05:06:03,8.9,2.5
2022-04-17 05:07:03,8.9,2.8
2022-04-17 05:08:03,9.1,2.5
2022-04-17 05:09:03,8.2,2.3
2022-04-17 05:10:03,8.3,2.3
2022-04-17 05:11:03,9.6,2.5
2022-04-17 05:12:03,9.0,2.6
2022-04-17 05:13:02,10.4,2.7
2022-04-17 05:14:02,8.7,2.5
2022-04-17 05:15:02,9.4,2.5
2022-04-17 05:16:03,7.7,2.2
2022-04-17 05:17:03,10.5,2.5
2022-04-17 05:18:03,8.9,2.5
2022-04-17 05:19:03,8.2,2.5
2022-04-17 05:20:03,7.9,2.4
2022-04-17 05:21:03,8.9,2.6
2022-04-17 05:22:03,8.9,2.5
2022-04-17 05:23:03,9.3,2.6
2022-04-17 05:24:03,12.7,3.3
2022-04-17 05:25:03,9.7,2.5
2022-04-17 05:26:03,9.0,2.6
2022-04-17 05:27:03,8.0,2.3
2022-04-17 05:28:03,9.0,2.8
2022-04-17 05:29:03,9.9,2.8
2022-04-17 05:30:03,9.0,2.6
2022-04-17 05:31:03,8.7,2.5
2022-04-17 05:32:03,8.2,2.5
2022-04-17 05:33:03,8.7,2.7
2022-04-17 05:34:03,12.0,2.6
2022-04-17 05:35:03,10.3,2.5
2022-04-17 05:36:03,9.2,2.7
2022-04-17 05:37:03,10.2,2.5
2022-04-17 05:38:03,9.0,2.3
2022-04-17 05:39:03,13.5,2.9
2022-04-17 05:40:03,10.1,2.7
2022-04-17 05:41:03,8.5,2.5
2022-04-17 05:42:03,9.6,2.5
2022-04-17 05:43:03,10.9,2.5
2022-04-17 05:44:03,9.4,2.5
2022-04-17 05:45:03,9.0,2.6
2022-04-17 05:46:03,10.7,2.7
2022-04-17 05:47:03,12.3,2.9
2022-04-17 05:48:03,9.9,2.8
2022-04-17 05:49:03,8.8,2.5
2022-04-17 05:50:03,8.8,2.4
2022-04-17 05:51:03,8.7,2.6
2022-04-17 05:52:03,9.6,2.7
2022-04-17 05:53:03,9.9,2.7
2022-04-17 05:54:03,8.5,2.4
2022-04-17 05:55:03,10.0,2.7
2022-04-17 05:56:02,9.5,2.8
2022-04-17 05:57:02,9.6,3.0
2022-04-17 05:58:02,9.6,2.7
2022-04-17 05:59:03,10.1,2.7
2022-04-17 06:00:03,10.7,2.8
2022-04-17 06:01:03,9.3,2.9
2022-04-17 06:02:03,11.6,3.0
2022-04-17 06:03:03,9.2,2.9
2022-04-17 06:04:03,10.1,2.9
2022-04-17 06:05:03,9.6,2.7
2022-04-17 06:06:03,10.1,2.7
2022-04-17 06:07:03,10.3,3.1
2022-04-17 06:08:03,10.1,2.9
2022-04-17 06:09:03,8.8,2.6
2022-04-17 06:10:04,11.1,2.6
2022-04-17 06:11:03,9.5,3.0
2022-04-17 06:12:03,10.2,2.8
2022-04-17 06:13:03,15.9,3.6
2022-04-17 06:14:03,11.3,3.1
2022-04-17 06:15:03,9.8,2.7
2022-04-17 06:16:03,11.4,2.8
2022-04-17 06:17:03,10.6,2.8
2022-04-17 06:18:03,12.2,3.1
2022-04-17 06:19:03,11.2,3.0
2022-04-17 06:20:03,9.9,2.8
2022-04-17 06:21:03,10.6,2.9
2022-04-17 06:22:03,11.0,2.9
2022-04-17 06:23:03,11.1,3.0
2022-04-17 06:24:03,9.3,2.6
2022-04-17 06:25:03,10.4,3.0
2022-04-17 06:26:03,10.0,2.8
2022-04-17 06:27:03,9.6,2.7
2022-04-17 06:28:03,9.6,2.7
2022-04-17 06:29:03,13.9,3.0
2022-04-17 06:30:03,10.8,2.7
2022-04-17 06:31:03,11.8,3.1
2022-04-17 06:32:03,11.6,3.0
2022-04-17 06:33:03,10.7,3.0
2022-04-17 06:34:03,10.2,2.9
2022-04-17 06:35:02,10.3,2.6
2022-04-17 06:36:02,9.7,2.9
2022-04-17 06:37:02,11.3,3.0
2022-04-17 06:38:02,9.6,2.7
2022-04-17 06:39:02,10.0,2.9
2022-04-17 06:40:03,10.8,3.2
2022-04-17 06:41:03,10.0,3.0
2022-04-17 06:42:03,10.7,2.7
2022-04-17 06:43:03,11.1,3.4
2022-04-17 06:44:03,13.5,3.4
2022-04-17 06:45:03,10.0,3.2
2022-04-17 06:46:03,11.8,3.1
2022-04-17 06:47:03,10.7,3.3
2022-04-17 06:48:03,11.9,2.8
2022-04-17 06:49:03,11.1,3.2
2022-04-17 06:50:03,14.1,3.2
2022-04-17 06:51:03,12.1,3.0
2022-04-17 06:52:03,15.4,3.0
2022-04-17 06:53:03,11.2,2.8
2022-04-17 06:54:03,10.9,3.2
2022-04-17 06:55:03,11.7,3.2
2022-04-17 06:56:03,12.8,3.1
2022-04-17 06:57:03,11.1,3.1
2022-04-17 06:58:03,12.4,2.8
2022-04-17 06:59:03,11.4,3.2
2022-04-17 07:00:03,10.3,3.3
2022-04-17 07:01:03,12.1,3.2
2022-04-17 07:02:03,11.2,3.0
2022-04-17 07:03:03,9.9,2.9
2022-04-17 07:04:03,11.1,3.1
2022-04-17 07:05:03,10.9,3.2
2022-04-17 07:06:03,12.4,3.2
2022-04-17 07:07:03,11.8,3.3
2022-04-17 07:08:03,11.9,3.3
2022-04-17 07:09:03,13.4,3.2
2022-04-17 07:10:03,11.4,3.0
2022-04-17 07:11:03,11.1,3.3
2022-04-17 07:12:03,11.4,3.3
2022-04-17 07:13:03,10.7,3.0
2022-04-17 07:14:03,12.3,3.1
2022-04-17 07:15:03,11.7,3.2
2022-04-17 07:16:03,11.4,3.2
2022-04-17 07:17:03,11.6,3.1
2022-04-17 07:18:03,12.8,3.1
2022-04-17 07:19:03,12.2,3.3
2022-04-17 07:20:03,11.9,3.1
2022-04-17 07:21:03,12.0,3.1
2022-04-17 07:22:02,11.6,3.3
2022-04-17 07:23:02,13.5,3.3
2022-04-17 07:24:02,13.5,3.6
2022-04-17 07:25:02,10.8,3.1
2022-04-17 07:26:02,12.0,3.1
2022-04-17 07:27:03,14.2,3.6
2022-04-17 07:28:03,11.4,3.4
2022-04-17 07:29:03,13.2,3.2
2022-04-17 07:30:03,10.8,3.6
2022-04-17 07:31:03,14.6,3.4
2022-04-17 07:32:03,12.2,3.5
2022-04-17 07:33:03,13.4,3.5
2022-04-17 07:34:03,12.7,3.5
2022-04-17 07:35:03,12.3,3.3
2022-04-17 07:36:03,11.4,3.2
2022-04-17 07:37:03,11.5,3.1
2022-04-17 07:38:03,11.6,3.1
2022-04-17 07:39:03,12.3,3.2
2022-04-17 07:40:03,10.7,3.2
2022-04-17 07:41:03,10.3,3.1
2022-04-17 07:42:03,12.0,3.1
2022-04-17 07:43:03,12.7,3.3
2022-04-17 07:44:03,13.5,3.3
2022-04-17 07:45:03,11.2,3.3
2022-04-17 07:46:03,12.6,3.0
2022-04-17 07:47:03,11.3,3.2
2022-04-17 07:48:03,12.2,3.5
2022-04-17 07:49:03,11.8,3.2
2022-04-17 07:50:03,11.6,3.2
2022-04-17 07:51:03,12.7,3.2
2022-04-17 07:52:03,13.5,3.6
2022-04-17 07:53:03,12.5,3.4
2022-04-17 07:54:03,12.7,3.8
2022-04-17 07:55:03,14.1,3.7
2022-04-17 07:56:03,10.4,3.4
2022-04-17 07:57:03,10.8,3.3
2022-04-17 07:58:03,12.8,3.4
2022-04-17 07:59:03,10.1,3.3
2022-04-17 08:00:03,11.6,3.2
2022-04-17 08:01:03,13.1,3.5
2022-04-17 08:02:03,12.8,3.2
2022-04-17 08:03:03,11.2,3.2
2022-04-17 08:04:03,12.5,3.2
2022-04-17 08:05:03,11.4,3.1
2022-04-17 08:06:03,11.0,3.1
2022-04-17 08:07:03,13.6,3.4
2022-04-17 08:08:03,14.1,3.3
2022-04-17 08:09:03,12.1,3.1
2022-04-17 08:10:03,13.4,3.3
2022-04-17 08:11:03,15.1,3.4
2022-04-17 08:12:03,12.1,3.3
2022-04-17 08:13:03,12.0,3.4
2022-04-17 08:14:03,11.9,3.5
2022-04-17 08:15:03,12.5,3.1
2022-04-17 08:16:03,13.2,3.2
2022-04-17 08:17:03,11.7,2.9
2022-04-17 08:18:03,11.9,3.1
2022-04-17 08:19:03,14.9,3.2
2022-04-17 08:20:03,12.5,3.4
2022-04-17 08:21:03,13.7,3.5
2022-04-17 08:22:03,18.3,3.8
2022-04-17 08:23:03,10.4,3.1
2022-04-17 08:24:03,11.1,3.1
2022-04-17 08:25:03,12.8,3.9
2022-04-17 08:26:03,12.7,3.7
2022-04-17 08:27:03,10.8,3.2
2022-04-17 08:28:03,12.1,3.3
2022-04-17 08:29:03,13.2,3.7
2022-04-17 08:30:03,11.4,2.9
2022-04-17 08:31:03,11.0,3.5
2022-04-17 08:32:03,11.9,3.2
2022-04-17 08:33:03,13.4,3.2
2022-04-17 08:34:03,11.9,3.2
2022-04-17 08:35:03,12.3,3.7
2022-04-17 08:36:03,11.9,3.1
2022-04-17 08:37:03,11.3,3.2
2022-04-17 08:38:03,11.1,3.1
2022-04-17 08:39:03,12.9,3.8
2022-04-17 08:40:03,11.4,3.3
2022-04-17 08:41:03,10.4,3.2
2022-04-17 08:42:03,11.7,3.4
2022-04-17 08:43:03,10.6,3.4
2022-04-17 08:44:02,11.6,3.4
2022-04-17 08:45:02,12.8,3.5
2022-04-17 08:46:02,13.9,3.6
2022-04-17 08:47:02,13.3,4.0
2022-04-17 08:48:02,11.3,3.3
2022-04-17 08:49:02,12.2,3.4
2022-04-17 08:50:02,12.5,3.9
2022-04-17 08:51:02,12.8,3.3
2022-04-17 08:52:02,11.3,3.2
2022-04-17 08:53:02,12.1,3.5
2022-04-17 08:54:02,10.8,3.6
2022-04-17 08:55:03,12.0,3.5
2022-04-17 08:56:03,13.5,3.6
2022-04-17 08:57:03,12.1,3.3
2022-04-17 08:58:03,14.9,3.4
2022-04-17 08:59:03,12.3,3.6
2022-04-17 09:00:03,11.7,3.8
2022-04-17 09:01:03,13.1,3.3
2022-04-17 09:02:03,13.4,3.7
2022-04-17 09:03:03,13.7,3.4
2022-04-17 09:04:03,11.4,3.5
2022-04-17 09:05:03,11.2,3.3
2022-04-17 09:06:03,14.5,4.2
2022-04-17 09:07:03,11.2,3.6
2022-04-17 09:08:03,12.7,3.7
2022-04-17 09:09:03,13.5,3.9
2022-04-17 09:10:03,13.0,3.4
2022-04-17 09:11:03,12.8,3.4
2022-04-17 09:12:03,10.0,3.3
2022-04-17 09:13:03,12.4,3.2
2022-04-17 09:14:03,13.1,3.4
2022-04-17 09:15:03,12.5,3.4
2022-04-17 09:16:03,13.3,3.6
2022-04-17 09:17:03,14.0,3.1
2022-04-17 09:18:03,12.6,3.6
2022-04-17 09:19:03,10.8,3.4
2022-04-17 09:20:03,12.9,3.4
2022-04-17 09:21:03,13.2,3.5
2022-04-17 09:22:03,10.1,3.1
2022-04-17 09:23:03,12.5,3.3
2022-04-17 09:24:03,11.5,3.6
2022-04-17 09:25:03,12.1,3.4
2022-04-17 09:26:03,12.3,3.3
2022-04-17 09:27:03,11.9,3.4
2022-04-17 09:28:03,13.1,3.4
2022-04-17 09:29:03,13.7,3.3
2022-04-17 09:30:03,12.7,3.3
2022-04-17 09:31:03,13.4,3.4
2022-04-17 09:32:03,9.7,3.1
2022-04-17 09:33:03,11.8,3.3
2022-04-17 09:34:03,12.7,3.5
2022-04-17 09:35:03,13.0,3.8
2022-04-17 09:36:03,11.5,3.2
2022-04-17 09:37:03,13.4,3.3
2022-04-17 09:38:03,11.7,3.4
2022-04-17 09:39:03,11.8,3.1
2022-04-17 09:40:03,11.6,3.3
2022-04-17 09:41:04,12.0,3.4
2022-04-17 09:42:03,13.5,3.7
2022-04-17 09:43:03,13.9,3.7
2022-04-17 09:44:03,11.1,3.3
2022-04-17 09:45:03,10.2,3.4
2022-04-17 09:46:03,11.9,3.6
2022-04-17 09:47:03,12.6,3.9
2022-04-17 09:48:03,12.8,3.6
2022-04-17 09:49:03,13.5,4.1
2022-04-17 09:50:02,11.1,3.7
2022-04-17 09:51:02,16.0,3.8
2022-04-17 09:52:02,13.4,3.6
2022-04-17 09:53:02,13.9,3.4
2022-04-17 09:54:02,13.0,3.4
2022-04-17 09:55:02,11.9,3.3
2022-04-17 09:56:03,11.8,3.3
2022-04-17 09:57:03,11.8,3.4
2022-04-17 09:58:03,12.6,3.6
2022-04-17 09:59:03,11.3,3.1
2022-04-17 10:00:03,12.8,3.4
2022-04-17 10:01:03,14.0,3.5
2022-04-17 10:02:03,13.7,3.6
2022-04-17 10:03:03,14.6,3.6
2022-04-17 10:04:03,12.6,3.5
2022-04-17 10:05:03,13.6,3.5
2022-04-17 10:06:03,12.2,3.5
2022-04-17 10:07:03,12.0,3.2
2022-04-17 10:08:03,14.7,3.6
2022-04-17 10:09:03,18.5,4.0
2022-04-17 10:10:03,12.5,3.7
2022-04-17 10:11:03,12.6,3.7
2022-04-17 10:12:03,12.9,3.7
2022-04-17 10:13:03,13.0,3.5
2022-04-17 10:14:03,12.0,3.7
2022-04-17 10:15:03,14.9,4.1
2022-04-17 10:16:03,13.3,3.7
2022-04-17 10:17:03,11.2,3.8
2022-04-17 10:18:03,15.0,4.0
2022-04-17 10:19:03,12.8,3.7
2022-04-17 10:20:03,12.2,3.7
2022-04-17 10:21:03,10.2,3.6
2022-04-17 10:22:03,13.9,3.9
2022-04-17 10:23:03,15.2,4.0
2022-04-17 10:24:03,15.6,3.6
2022-04-17 10:25:03,12.0,3.7
2022-04-17 10:26:03,13.6,3.8
2022-04-17 10:27:03,13.3,3.7
2022-04-17 10:28:03,12.5,4.0
2022-04-17 10:29:03,14.5,3.8
2022-04-17 10:30:03,12.7,3.6
2022-04-17 10:31:03,11.9,3.7
2022-04-17 10:32:03,10.7,3.6
2022-04-17 10:33:03,11.0,3.5
2022-04-17 10:34:03,13.5,3.7
2022-04-17 10:35:03,11.1,3.3
2022-04-17 10:36:03,11.0,3.7
2022-04-17 10:37:03,17.1,4.1
2022-04-17 10:38:03,12.2,3.7
2022-04-17 10:39:03,12.7,3.8
2022-04-17 10:40:03,13.8,3.7
2022-04-17 10:41:02,11.5,3.5
2022-04-17 10:42:02,12.2,3.8
2022-04-17 10:43:02,10.9,3.7
2022-04-17 10:44:02,12.6,3.8
2022-04-17 10:45:03,13.2,3.8
2022-04-17 10:46:03,11.9,4.0
2022-04-17 10:47:03,11.8,3.8
2022-04-17 10:48:03,11.9,3.8
2022-04-17 10:49:03,12.5,3.7
2022-04-17 10:50:03,12.5,3.7
2022-04-17 10:51:03,10.3,3.6
2022-04-17 10:52:03,12.8,3.8
2022-04-17 10:53:03,13.0,3.6
2022-04-17 10:54:03,10.7,3.6
2022-04-17 10:55:03,11.1,3.5
2022-04-17 10:56:03,11.9,3.8
2022-04-17 10:57:03,13.3,4.0
2022-04-17 10:58:03,12.7,4.0
2022-04-17 10:59:03,10.8,3.9
2022-04-17 11:00:03,14.0,3.9
2022-04-17 11:01:03,12.3,4.0
2022-04-17 11:02:03,13.0,3.5
2022-04-17 11:03:03,13.8,4.0
2022-04-17 11:04:03,11.3,3.6
