date,PM10,PM2_5
2022-04-15 00:00:03,27.7,10.4
2022-04-15 00:01:03,26.6,10.9
2022-04-15 00:02:03,26.7,10.8
2022-04-15 00:03:03,23.1,10.7
2022-04-15 00:04:03,27.4,11.4
2022-04-15 00:05:03,26.7,11.3
2022-04-15 00:06:03,24.5,11.4
2022-04-15 00:07:03,25.1,11.1
2022-04-15 00:08:03,25.0,11.5
2022-04-15 00:09:03,25.3,11.1
2022-04-15 00:10:03,26.3,11.5
2022-04-15 00:11:03,26.1,11.3
2022-04-15 00:12:03,24.2,11.4
2022-04-15 00:13:02,23.9,10.7
2022-04-15 00:14:03,29.1,10.9
2022-04-15 00:15:03,26.0,11.3
2022-04-15 00:16:03,25.4,11.4
2022-04-15 00:17:03,26.3,11.5
2022-04-15 00:18:03,25.0,11.7
2022-04-15 00:19:03,25.0,10.9
2022-04-15 00:20:03,27.0,11.3
2022-04-15 00:21:03,27.5,10.8
2022-04-15 00:22:03,26.4,11.7
2022-04-15 00:23:03,24.6,11.2
2022-04-15 00:24:03,28.0,11.4
2022-04-15 00:25:03,25.3,11.4
2022-04-15 00:26:02,24.0,11.6
2022-04-15 00:27:03,24.4,11.0
2022-04-15 00:28:03,27.6,11.2
2022-04-15 00:29:03,26.0,11.9
2022-04-15 00:30:03,25.5,11.5
2022-04-15 00:31:03,26.6,11.0
2022-04-15 00:32:03,30.3,11.4
2022-04-15 00:33:03,26.4,11.7
2022-04-15 00:34:03,28.0,11.7
2022-04-15 00:35:03,25.2,11.0
2022-04-15 00:36:03,27.8,11.5
2022-04-15 00:37:03,29.0,11.3
2022-04-15 00:38:03,27.4,12.0
2022-04-15 00:39:02,26.7,11.7
2022-04-15 00:40:03,24.7,11.1
2022-04-15 00:41:03,25.1,11.0
2022-04-15 00:42:03,28.0,11.3
2022-04-15 00:43:03,25.8,11.4
2022-04-15 00:44:03,25.6,11.5
2022-04-15 00:45:03,29.0,11.7
2022-04-15 00:46:03,27.4,11.6
2022-04-15 00:47:03,28.0,11.7
2022-04-15 00:48:03,27.0,11.8
2022-04-15 00:49:03,25.9,11.7
2022-04-15 00:50:03,24.3,11.2
2022-04-15 00:51:03,27.0,10.8
2022-04-15 00:52:03,25.6,11.6
2022-04-15 00:53:03,26.0,11.4
2022-04-15 00:54:03,29.0,11.9
2022-04-15 00:55:03,26.1,11.7
2022-04-15 00:56:03,26.4,12.1
2022-04-15 00:57:03,24.5,10.9
2022-04-15 00:58:03,29.0,11.7
2022-04-15 00:59:03,29.2,12.0
2022-04-15 01:00:03,27.5,12.0
2022-04-15 01:01:03,26.9,11.7
2022-04-15 01:02:03,29.9,12.6
2022-04-15 01:03:03,26.9,11.6
2022-04-15 01:04:03,27.1,11.6
2022-04-15 01:05:03,26.5,12.1
2022-04-15 01:06:03,26.8,11.7
2022-04-15 01:07:03,28.4,12.6
2022-04-15 01:08:03,29.4,12.4
2022-04-15 01:09:03,29.3,12.3
2022-04-15 01:10:03,29.2,12.5
2022-04-15 01:11:03,27.0,11.9
2022-04-15 01:12:03,29.0,12.8
2022-04-15 01:13:03,30.4,12.8
2022-04-15 01:14:03,32.0,13.3
2022-04-15 01:15:03,29.6,13.7
2022-04-15 01:16:03,29.9,13.0
2022-04-15 01:17:03,32.4,13.5
2022-04-15 01:18:03,27.3,12.9
2022-04-15 01:19:03,30.7,12.7
2022-04-15 01:20:03,30.3,12.6
2022-04-15 01:21:02,29.2,12.9
2022-04-15 01:22:03,28.0,12.5
2022-04-15 01:23:03,26.4,12.2
2022-04-15 01:24:03,27.5,12.3
2022-04-15 01:25:03,25.8,11.9
2022-04-15 01:26:03,25.1,12.1
2022-04-15 01:27:03,26.2,12.5
2022-04-15 01:28:03,27.5,12.4
2022-04-15 01:29:03,29.0,12.9
2022-04-15 01:30:03,26.3,12.1
2022-04-15 01:31:03,27.5,12.4
2022-04-15 01:32:03,29.6,12.8
2022-04-15 01:33:03,29.0,12.2
2022-04-15 01:34:03,29.3,12.5
2022-04-15 01:35:03,26.9,12.7
2022-04-15 01:36:02,27.6,12.5
2022-04-15 01:37:03,25.5,11.5
2022-04-15 01:38:03,27.8,12.2
2022-04-15 01:39:03,33.0,11.9
2022-04-15 01:40:03,32.6,12.2
2022-04-15 01:41:03,36.1,13.2
2022-04-15 01:42:03,30.8,11.7
2022-04-15 01:43:03,28.4,12.3
2022-04-15 01:44:03,30.7,12.3
2022-04-15 01:45:03,27.9,12.2
2022-04-15 01:46:03,25.7,11.6
2022-04-15 01:47:03,24.5,11.2
2022-04-15 01:48:03,25.0,11.3
2022-04-15 01:49:03,25.8,11.7
2022-04-15 01:50:03,24.5,11.8
2022-04-15 01:51:03,23.2,11.4
2022-04-15 01:52:02,25.2,11.6
2022-04-15 01:53:03,25.1,11.9
2022-04-15 01:54:03,26.9,11.3
2022-04-15 01:55:03,26.0,11.9
2022-04-15 01:56:03,24.9,11.4
2022-04-15 01:57:03,27.9,11.6
2022-04-15 01:58:03,24.7,11.4
2022-04-15 01:59:03,29.6,11.7
2022-04-15 02:00:03,24.9,11.1
2022-04-15 02:01:03,23.1,11.2
2022-04-15 02:02:03,28.5,11.8
2022-04-15 02:03:03,23.9,11.2
2022-04-15 02:04:03,26.9,11.3
2022-04-15 02:05:03,25.8,11.5
2022-04-15 02:06:03,24.7,10.9
2022-04-15 02:07:03,23.3,10.8
2022-04-15 02:08:02,25.0,11.4
2022-04-15 02:09:03,22.8,10.5
2022-04-15 02:10:03,25.5,10.9
2022-04-15 02:11:03,24.7,10.8
2022-04-15 02:12:03,24.1,10.2
2022-04-15 02:13:03,24.5,10.4
2022-04-15 02:14:03,23.6,10.5
2022-04-15 02:15:03,26.1,11.0
2022-04-15 02:16:03,23.1,10.5
2022-04-15 02:17:03,24.7,10.6
2022-04-15 02:18:03,24.9,10.3
2022-04-15 02:19:03,24.2,11.0
2022-04-15 02:20:03,22.4,10.7
2022-04-15 02:21:03,23.8,10.6
2022-04-15 02:22:03,22.7,10.5
2022-04-15 02:23:03,24.2,10.6
2022-04-15 02:24:02,25.0,11.2
2022-04-15 02:25:03,23.2,10.4
2022-04-15 02:26:03,23.9,10.2
2022-04-15 02:27:03,26.2,10.6
2022-04-15 02:28:03,26.2,10.2
2022-04-15 02:29:03,24.0,10.1
2022-04-15 02:30:03,20.9,10.0
2022-04-15 02:31:03,22.2,10.4
2022-04-15 02:32:03,23.0,10.5
2022-04-15 02:33:03,23.2,10.5
2022-04-15 02:34:03,22.5,10.4
2022-04-15 02:35:03,25.7,11.3
2022-04-15 02:36:03,21.8,10.3
2022-04-15 02:37:03,20.9,10.5
2022-04-15 02:38:03,23.9,10.7
2022-04-15 02:39:03,25.4,10.8
2022-04-15 02:40:03,23.9,10.3
2022-04-15 02:41:03,26.7,10.5
2022-04-15 02:42:03,24.0,10.9
2022-04-15 02:43:03,24.6,11.0
2022-04-15 02:44:03,23.1,10.6
2022-04-15 02:45:03,25.5,10.8
2022-04-15 02:46:03,22.5,10.5
2022-04-15 02:47:03,25.0,11.1
2022-04-15 02:48:03,23.5,10.8
2022-04-15 02:49:03,23.4,10.9
2022-04-15 02:50:03,22.6,11.0
2022-04-15 02:51:03,23.9,11.1
2022-04-15 02:52:03,22.1,10.1
2022-04-15 02:53:03,23.5,10.7
2022-04-15 02:54:03,21.6,10.7
2022-04-15 02:55:03,21.1,10.0
2022-04-15 02:56:03,26.8,11.0
2022-04-15 02:57:03,22.4,10.7
2022-04-15 02:58:03,23.7,10.6
2022-04-15 02:59:03,21.9,10.7
2022-04-15 03:00:03,23.4,10.3
2022-04-15 03:01:03,22.5,10.4
2022-04-15 03:02:03,23.7,10.7
2022-04-15 03:03:03,24.2,10.4
2022-04-15 03:04:03,22.0,10.7
2022-04-15 03:05:03,22.3,10.8
2022-04-15 03:06:03,24.0,10.2
2022-04-15 03:07:03,24.3,10.9
2022-04-15 03:08:03,25.0,11.3
2022-04-15 03:09:03,22.3,10.7
2022-04-15 03:10:03,22.1,10.9
2022-04-15 03:11:02,21.9,10.7
2022-04-15 03:12:03,23.4,11.2
2022-04-15 03:13:03,21.9,10.8
2022-04-15 03:14:03,25.4,11.1
2022-04-15 03:15:03,25.0,10.7
2022-04-15 03:16:03,24.9,10.7
2022-04-15 03:17:03,24.5,10.5
2022-04-15 03:18:03,24.9,10.6
2022-04-15 03:19:03,23.5,10.8
2022-04-15 03:20:03,24.1,10.6
2022-04-15 03:21:03,24.0,11.0
2022-04-15 03:22:03,22.0,10.7
2022-04-15 03:23:03,23.8,11.0
2022-04-15 03:24:03,23.6,10.9
2022-04-15 03:25:03,23.9,10.6
2022-04-15 03:26:03,23.8,10.8
2022-04-15 03:27:03,20.8,10.6
2022-04-15 03:28:02,25.5,11.7
2022-04-15 03:29:03,21.1,10.7
2022-04-15 03:30:03,24.0,11.4
2022-04-15 03:31:03,21.6,10.9
2022-04-15 03:32:03,26.1,10.7
2022-04-15 03:33:03,22.1,11.2
2022-04-15 03:34:03,24.1,11.5
2022-04-15 03:35:03,23.6,11.0
2022-04-15 03:36:03,23.6,11.4
2022-04-15 03:37:03,22.4,10.7
2022-04-15 03:38:03,22.2,10.9
2022-04-15 03:39:03,23.2,10.7
2022-04-15 03:40:03,24.1,11.3
2022-04-15 03:41:03,24.6,11.9
2022-04-15 03:42:03,27.6,11.2
2022-04-15 03:43:03,23.6,10.7
2022-04-15 03:44:02,24.3,10.9
2022-04-15 03:45:03,24.2,11.5
2022-04-15 03:46:03,24.8,11.4
2022-04-15 03:47:03,24.5,11.3
2022-04-15 03:48:03,24.3,11.4
2022-04-15 03:49:03,25.3,11.6
2022-04-15 03:50:03,24.5,11.8
2022-04-15 03:51:03,25.7,11.2
2022-04-15 03:52:03,26.5,11.6
2022-04-15 03:53:03,24.9,11.7
2022-04-15 03:54:03,24.8,11.6
2022-04-15 03:55:03,23.4,11.4
2022-04-15 03:56:03,26.9,11.8
2022-04-15 03:57:03,22.9,11.2
2022-04-15 03:58:03,25.1,12.0
2022-04-15 03:59:03,25.0,11.6
2022-04-15 04:00:02,24.5,12.6
2022-04-15 04:01:03,23.9,11.3
2022-04-15 04:02:03,24.3,11.9
2022-04-15 04:03:03,23.7,11.6
2022-04-15 04:04:03,24.4,11.6
2022-04-15 04:05:03,24.4,11.4
2022-04-15 04:06:03,22.2,10.9
2022-04-15 04:07:03,26.0,11.7
2022-04-15 04:08:03,25.3,11.9
2022-04-15 04:09:03,25.2,12.1
2022-04-15 04:10:03,25.5,12.0
2022-04-15 04:11:03,28.4,12.1
2022-04-15 04:12:03,25.2,12.2
2022-04-15 04:13:03,25.3,12.4
2022-04-15 04:14:03,24.0,11.6
2022-04-15 04:15:03,27.0,13.1
2022-04-15 04:16:03,25.8,12.4
2022-04-15 04:17:03,25.4,12.1
2022-04-15 04:18:03,24.9,12.3
2022-04-15 04:19:03,24.3,11.7
2022-04-15 04:20:03,25.7,12.3
2022-04-15 04:21:03,27.5,12.0
2022-04-15 04:22:03,26.5,12.2
2022-04-15 04:23:03,24.8,11.9
2022-04-15 04:24:03,26.6,11.9
