date,PM10,PM2_5
2022-04-03 03:44:02,13.6,5.4
2022-04-03 03:45:02,14.2,5.6
2022-04-03 03:46:02,14.0,5.7
2022-04-03 03:47:02,13.9,6.0
2022-04-03 03:48:02,12.8,5.1
2022-04-03 03:49:03,13.5,5.4
2022-04-03 03:50:03,14.6,5.4
2022-04-03 03:51:03,12.7,5.4
2022-04-03 03:52:03,13.5,5.4
2022-04-03 03:53:03,15.6,5.6
2022-04-03 03:54:03,13.5,5.2
2022-04-03 03:55:03,12.7,5.0
2022-04-03 03:56:03,13.9,5.5
2022-04-03 03:57:03,12.7,5.4
2022-04-03 03:58:03,14.9,5.5
2022-04-03 03:59:03,12.5,5.1
2022-04-03 04:00:03,12.9,5.6
2022-04-03 04:01:03,14.0,5.6
2022-04-03 04:02:03,13.2,5.7
2022-04-03 04:03:03,13.1,5.6
2022-04-03 04:04:03,13.9,5.7
2022-04-03 04:05:03,12.8,5.1
2022-04-03 04:06:03,13.3,5.3
2022-04-03 04:07:03,12.8,5.2
2022-04-03 04:08:03,13.3,5.4
2022-04-03 04:09:03,12.8,5.5
2022-04-03 04:10:03,14.0,5.4
2022-04-03 04:11:03,13.8,6.0
2022-04-03 04:12:03,14.7,5.7
2022-04-03 04:13:03,13.7,5.8
2022-04-03 04:14:03,12.7,5.1
2022-04-03 04:15:03,12.5,5.2
2022-04-03 04:16:03,13.1,5.4
2022-04-03 04:17:03,12.6,5.5
2022-04-03 04:18:03,15.2,5.8
2022-04-03 04:19:03,13.5,5.5
2022-04-03 04:20:03,12.1,5.6
2022-04-03 04:21:03,13.4,5.8
2022-04-03 04:22:03,15.3,6.2
2022-04-03 04:23:03,15.0,5.8
2022-04-03 04:24:03,13.3,5.9
2022-04-03 04:25:03,14.4,5.8
2022-04-03 04:26:03,15.1,5.7
2022-04-03 04:27:03,15.2,5.6
2022-04-03 04:28:03,14.3,5.6
2022-04-03 04:29:03,14.2,5.7
2022-04-03 04:30:03,16.1,5.9
2022-04-03 04:31:03,16.1,5.9
2022-04-03 04:32:03,14.8,5.9
2022-04-03 04:33:03,17.5,6.2
2022-04-03 04:34:03,14.5,5.6
2022-04-03 04:35:03,14.2,5.6
2022-04-03 04:36:03,14.1,5.7
2022-04-03 04:37:03,13.6,5.5
2022-04-03 04:38:03,13.1,5.5
2022-04-03 04:39:03,15.9,5.6
2022-04-03 04:40:03,14.5,6.2
2022-04-03 04:41:03,15.1,6.3
2022-04-03 04:42:03,15.2,5.6
2022-04-03 04:43:03,14.1,5.9
2022-04-03 04:44:03,14.7,6.0
2022-04-03 04:45:03,16.2,6.0
2022-04-03 04:46:03,14.6,6.2
2022-04-03 04:47:03,15.6,5.8
2022-04-03 04:48:03,15.3,6.0
2022-04-03 04:49:03,14.8,6.2
2022-04-03 04:50:03,16.2,6.2
2022-04-03 04:51:02,14.7,6.5
2022-04-03 04:52:02,15.8,6.5
2022-04-03 04:53:02,14.6,5.7
2022-04-03 04:54:02,16.6,6.2
2022-04-03 04:55:02,14.5,6.4
2022-04-03 04:56:02,15.8,7.0
2022-04-03 04:57:02,15.2,6.4
2022-04-03 04:58:02,14.2,5.9
2022-04-03 04:59:02,15.8,6.1
2022-04-03 05:00:03,15.8,6.2
2022-04-03 05:01:03,17.0,7.5
2022-04-03 05:02:03,14.8,6.6
2022-04-03 05:03:03,15.9,6.8
2022-04-03 05:04:03,17.4,6.6
2022-04-03 05:05:03,14.0,6.1
2022-04-03 05:06:03,15.5,6.5
2022-04-03 05:07:03,14.9,6.6
2022-04-03 05:08:03,13.0,5.8
2022-04-03 05:09:03,14.9,6.2
2022-04-03 05:10:03,14.9,6.2
2022-04-03 05:11:03,15.0,6.5
2022-04-03 05:12:03,13.9,6.1
2022-04-03 05:13:03,13.4,6.6
2022-04-03 05:14:03,14.6,6.7
2022-04-03 05:15:03,16.3,6.7
2022-04-03 05:16:03,14.6,6.8
2022-04-03 05:17:03,15.1,5.7
2022-04-03 05:18:03,14.1,6.1
2022-04-03 05:19:03,13.3,5.8
2022-04-03 05:20:03,14.5,6.3
2022-04-03 05:21:03,15.2,6.3
2022-04-03 05:22:03,15.1,7.6
2022-04-03 05:23:03,14.9,7.3
2022-04-03 05:24:03,16.2,6.8
2022-04-03 05:25:03,17.0,7.1
2022-04-03 05:26:03,14.5,6.3
2022-04-03 05:27:03,15.1,6.6
2022-04-03 05:28:03,16.7,6.8
2022-04-03 05:29:03,15.2,6.9
2022-04-03 05:30:03,15.6,6.3
2022-04-03 05:31:03,15.2,6.4
2022-04-03 05:32:03,16.1,6.7
2022-04-03 05:33:03,15.3,7.3
2022-04-03 05:34:03,15.5,7.0
2022-04-03 05:35:02,15.0,6.3
2022-04-03 05:36:02,16.2,6.1
2022-04-03 05:37:02,14.7,6.1
2022-04-03 05:38:02,15.1,6.1
2022-04-03 05:39:02,15.0,6.0
2022-04-03 05:40:02,16.0,6.6
2022-04-03 05:41:03,15.4,6.8
2022-04-03 05:42:03,14.3,6.2
2022-04-03 05:43:03,13.3,5.8
2022-04-03 05:44:03,15.6,6.2
2022-04-03 05:45:03,14.6,6.1
2022-04-03 05:46:03,14.2,6.4
2022-04-03 05:47:03,14.7,6.5
2022-04-03 05:48:03,14.6,6.5
2022-04-03 05:49:03,15.2,6.3
2022-04-03 05:50:03,14.7,6.4
2022-04-03 05:51:03,14.3,6.0
2022-04-03 05:52:03,13.5,5.9
2022-04-03 05:53:03,16.3,6.4
2022-04-03 05:54:03,13.3,6.1
2022-04-03 05:55:03,14.1,6.2
2022-04-03 05:56:03,17.4,6.4
2022-04-03 05:57:03,14.9,6.1
2022-04-03 05:58:03,14.1,5.9
2022-04-03 05:59:03,14.0,6.3
2022-04-03 06:00:03,14.2,6.3
2022-04-03 06:01:03,15.8,6.4
2022-04-03 06:02:03,15.6,6.1
2022-04-03 06:03:03,18.2,6.1
2022-04-03 06:04:03,15.8,6.5
2022-04-03 06:05:03,15.9,6.5
2022-04-03 06:06:03,15.8,6.2
2022-04-03 06:07:03,14.7,6.4
2022-04-03 06:08:03,14.4,6.4
2022-04-03 06:09:03,14.7,6.7
2022-04-03 06:10:03,16.2,6.6
2022-04-03 06:11:03,14.4,6.5
2022-04-03 06:12:03,15.7,6.8
2022-04-03 06:13:03,14.5,6.3
2022-04-03 06:14:03,15.1,6.6
2022-04-03 06:15:03,15.1,6.3
2022-04-03 06:16:03,17.1,7.0
2022-04-03 06:17:03,15.5,6.6
2022-04-03 06:18:03,15.3,6.8
2022-04-03 06:19:03,14.2,6.5
2022-04-03 06:20:03,14.2,6.5
2022-04-03 06:21:03,16.6,6.7
2022-04-03 06:22:02,15.3,6.8
2022-04-03 06:23:02,16.6,6.9
2022-04-03 06:24:02,14.8,6.4
2022-04-03 06:25:02,14.0,6.2
2022-04-03 06:26:02,13.9,6.5
2022-04-03 06:27:02,14.4,6.3
2022-04-03 06:28:02,16.3,7.0
2022-04-03 06:29:03,15.6,6.3
2022-04-03 06:30:03,15.6,6.6
2022-04-03 06:31:03,14.2,6.4
2022-04-03 06:32:03,15.4,6.4
2022-04-03 06:33:03,17.6,6.9
2022-04-03 06:34:03,15.6,6.9
2022-04-03 06:35:03,14.5,6.3
2022-04-03 06:36:03,16.0,6.5
2022-04-03 06:37:03,14.9,6.2
2022-04-03 06:38:03,15.1,6.5
2022-04-03 06:39:03,14.4,6.2
2022-04-03 06:40:03,15.3,6.5
2022-04-03 06:41:03,18.7,6.6
2022-04-03 06:42:03,16.0,6.7
2022-04-03 06:43:03,17.4,6.8
2022-04-03 06:44:03,17.5,6.3
2022-04-03 06:45:03,14.7,6.1
2022-04-03 06:46:03,12.9,5.8
2022-04-03 06:47:03,13.4,5.8
2022-04-03 06:48:03,14.3,5.9
2022-04-03 06:49:03,14.1,5.4
2022-04-03 06:50:03,13.4,5.6
2022-04-03 06:51:03,15.5,5.4
2022-04-03 06:52:03,12.6,4.9
2022-04-03 06:53:03,19.4,5.8
2022-04-03 06:54:03,13.4,5.6
2022-04-03 06:55:03,13.0,5.4
2022-04-03 06:56:03,12.4,5.1
2022-04-03 06:57:03,12.9,5.0
2022-04-03 06:58:03,13.1,4.8
2022-04-03 06:59:03,11.3,4.8
2022-04-03 07:00:03,13.4,5.0
2022-04-03 07:01:03,13.1,5.4
2022-04-03 07:02:03,11.5,4.6
2022-04-03 07:03:03,13.1,4.9
2022-04-03 07:04:03,12.1,4.9
2022-04-03 07:05:03,12.3,4.8
2022-04-03 07:06:03,13.7,4.8
2022-04-03 07:07:03,14.1,4.9
2022-04-03 07:08:02,12.3,4.6
2022-04-03 07:09:02,12.1,4.9
2022-04-03 07:10:02,11.5,4.8
2022-04-03 07:11:02,11.9,4.8
2022-04-03 07:12:02,12.5,5.0
2022-04-03 07:13:02,11.8,5.0
2022-04-03 07:14:02,13.1,4.9
2022-04-03 07:15:03,15.4,5.1
2022-04-03 07:16:03,12.5,5.0
2022-04-03 07:17:03,12.0,4.5
2022-04-03 07:18:03,11.1,4.5
2022-04-03 07:19:03,11.9,4.8
2022-04-03 07:20:03,14.3,5.1
2022-04-03 07:21:03,13.5,4.7
