date,PM10,PM2_5
2022-03-30 13:33:04,50.3,26.8
2022-03-30 13:34:03,47.1,26.6
2022-03-30 13:35:03,47.6,26.5
2022-03-30 13:36:03,48.7,26.4
2022-03-30 13:37:03,47.3,26.8
2022-03-30 13:38:03,48.9,26.9
2022-03-30 13:39:03,50.3,27.2
2022-03-30 13:40:03,49.7,28.1
2022-03-30 13:41:03,45.4,26.9
2022-03-30 13:42:03,44.3,25.8
2022-03-30 13:43:03,43.0,25.3
2022-03-30 13:44:02,46.8,25.4
2022-03-30 13:45:02,43.9,25.3
2022-03-30 13:46:02,45.7,25.5
2022-03-30 13:47:02,40.1,24.6
2022-03-30 13:48:02,42.2,24.4
2022-03-30 13:49:03,40.4,24.5
2022-03-30 13:50:03,41.3,24.4
2022-03-30 13:51:03,40.3,23.9
2022-03-30 13:52:03,41.9,25.4
2022-03-30 13:53:03,39.9,23.7
2022-03-30 13:54:03,42.4,24.5
2022-03-30 13:55:03,41.3,24.6
2022-03-30 13:56:03,38.1,23.2
2022-03-30 13:57:03,37.0,21.9
2022-03-30 13:58:03,37.8,21.5
2022-03-30 13:59:03,38.1,22.0
2022-03-30 14:00:03,38.8,21.9
2022-03-30 14:01:03,38.1,22.2
2022-03-30 14:02:03,35.9,21.5
2022-03-30 14:03:03,38.6,21.5
2022-03-30 14:04:03,33.8,20.5
2022-03-30 14:05:03,34.6,20.2
2022-03-30 14:06:03,36.9,20.8
2022-03-30 14:07:03,32.9,19.7
2022-03-30 14:08:03,35.5,20.4
2022-03-30 14:09:03,34.5,20.2
2022-03-30 14:10:03,35.2,20.1
2022-03-30 14:11:03,32.1,18.7
2022-03-30 14:12:03,34.5,19.0
2022-03-30 14:13:03,35.3,20.2
2022-03-30 14:14:03,34.4,20.2
2022-03-30 14:15:03,37.0,19.9
2022-03-30 14:16:03,36.8,20.4
2022-03-30 14:17:03,31.9,19.4
2022-03-30 14:18:03,35.8,19.1
2022-03-30 14:19:03,35.6,18.9
2022-03-30 14:20:02,35.6,19.3
2022-03-30 14:21:02,37.0,19.2
2022-03-30 14:22:04,33.3,19.8
2022-03-30 14:23:03,33.4,19.1
2022-03-30 14:24:03,32.6,19.0
2022-03-30 14:25:03,32.6,19.1
