date,PM10,PM2_5
2022-04-02 00:00:02,9.0,2.4
2022-04-02 00:01:02,9.2,2.3
2022-04-02 00:02:02,8.7,2.2
2022-04-02 00:03:02,8.5,2.2
2022-04-02 00:04:02,9.3,2.2
2022-04-02 00:05:02,8.3,2.2
2022-04-02 00:06:02,8.2,2.1
2022-04-02 00:07:02,8.3,2.2
2022-04-02 00:08:02,10.4,2.7
2022-04-02 00:09:02,8.7,2.5
2022-04-02 00:10:02,9.3,2.5
2022-04-02 00:11:02,10.4,2.8
2022-04-02 00:12:02,9.6,2.7
2022-04-02 00:13:02,11.8,2.7
2022-04-02 00:14:02,10.3,2.6
2022-04-02 00:15:02,12.4,2.9
2022-04-02 00:16:02,10.2,2.7
2022-04-02 00:17:02,8.4,2.3
2022-04-02 00:18:02,9.0,2.2
2022-04-02 00:19:02,8.4,2.3
2022-04-02 00:20:02,8.5,2.3
2022-04-02 00:21:02,10.1,2.4
2022-04-02 00:22:02,8.6,2.1
2022-04-02 00:23:02,7.9,2.0
2022-04-02 00:24:02,8.1,2.2
2022-04-02 00:25:02,7.5,2.0
2022-04-02 00:26:02,8.2,2.1
2022-04-02 00:27:02,8.4,2.1
2022-04-02 00:28:02,8.4,2.2
2022-04-02 00:29:02,7.1,2.0
2022-04-02 00:30:02,7.8,2.1
2022-04-02 00:31:02,7.9,2.0
2022-04-02 00:32:02,9.0,2.3
2022-04-02 00:33:02,8.2,2.1
2022-04-02 00:34:02,7.6,2.1
2022-04-02 00:35:02,8.1,2.1
2022-04-02 00:36:02,10.3,2.3
2022-04-02 00:37:02,8.2,2.1
2022-04-02 00:38:02,10.6,2.2
2022-04-02 00:39:02,8.9,2.2
2022-04-02 00:40:03,8.1,2.1
2022-04-02 00:41:02,8.6,2.3
2022-04-02 00:42:02,9.6,2.3
2022-04-02 00:43:03,8.6,2.1
2022-04-02 00:44:02,8.5,2.2
2022-04-02 00:45:03,7.7,2.0
2022-04-02 00:46:03,7.9,2.0
2022-04-02 00:47:03,8.4,2.1
2022-04-02 00:48:03,8.1,2.2
2022-04-02 00:49:03,6.8,1.8
2022-04-02 00:50:03,9.1,2.0
2022-04-02 00:51:03,7.5,1.9
2022-04-02 00:52:03,8.0,1.9
2022-04-02 00:53:03,7.7,1.9
2022-04-02 00:54:03,7.1,1.9
2022-04-02 00:55:03,8.2,2.0
2022-04-02 00:56:03,7.4,1.9
2022-04-02 00:57:03,8.2,2.1
2022-04-02 00:58:03,7.7,2.0
2022-04-02 00:59:03,7.1,1.9
2022-04-02 01:00:03,9.1,1.9
2022-04-02 01:01:03,9.6,1.9
2022-04-02 01:02:03,7.2,1.8
2022-04-02 01:03:03,9.6,2.1
2022-04-02 01:04:03,8.2,2.1
2022-04-02 01:05:03,7.9,2.1
2022-04-02 01:06:03,8.1,1.8
2022-04-02 01:07:03,8.3,1.8
2022-04-02 01:08:03,8.1,1.9
2022-04-02 01:09:03,8.4,1.8
2022-04-02 01:10:03,7.9,1.8
2022-04-02 01:11:03,7.2,1.9
2022-04-02 01:12:03,8.3,1.9
2022-04-02 01:13:03,8.3,2.0
2022-04-02 01:14:03,7.3,2.0
2022-04-02 01:15:03,7.6,1.9
2022-04-02 01:16:03,8.0,2.0
2022-04-02 01:17:03,7.8,2.0
2022-04-02 01:18:03,8.1,2.2
2022-04-02 01:19:03,7.7,2.0
2022-04-02 01:20:03,8.0,2.1
